transaction_id,category_key,amount,gst_rate,itc_eligible,claimed_itc,itc_claimed_but_blocked,late_filing_days,has_valid_gstin,is_round_number_amount,tax_amount,estimated_penalty_exposure,risk_level
RISK001534,utilities,94000,18,Eligible,False,False,0,True,True,16920.0,0.0,Low
RISK001535,capital_goods,31599.52,18,Eligible,False,False,0,True,False,5687.91,0.0,Low
RISK001536,purchase_goods,79579.94,18,Eligible,True,False,59,True,False,14324.39,3366.78,Medium
RISK001537,employee_travel,100623.55,5,Blocked,False,False,0,True,False,5031.18,0.0,Low
RISK001538,club_membership,75823.28,18,Blocked,False,False,52,True,False,13648.19,2949.99,Medium
RISK001539,input_services,164589.74,18,Eligible,False,False,10,True,False,29626.15,646.1,Low
RISK001540,bank_charges,130713.64,18,Eligible,True,False,0,True,False,23528.46,0.0,Low
RISK001541,motor_vehicle,39348.75,28,Blocked,True,True,0,True,False,11017.65,10000.0,Medium
RISK001542,purchase_goods,48000,18,Eligible,True,False,0,True,True,8640.0,0.0,Low
RISK001543,utilities,37954.89,18,Eligible,True,False,31,True,False,6831.88,1654.44,Low
RISK001544,employee_travel,9452.47,5,Blocked,False,False,0,True,False,472.62,0.0,Low
RISK001545,utilities,2191.51,18,Eligible,True,False,0,True,False,394.47,0.0,Low
RISK001546,sales_revenue,78432.94,18,Not Applicable,True,False,0,True,False,14117.93,0.0,Low
RISK001547,works_contract,100963.89,18,Blocked,True,True,4,True,False,18173.5,10235.85,Medium
RISK001548,employee_travel,174000,5,Blocked,True,True,0,True,True,8700.0,10000.0,Medium
RISK001549,employee_insurance,19111.53,18,Blocked,False,False,104,True,False,3440.08,5376.43,Medium
RISK001550,works_contract,32628.88,18,Blocked,False,False,0,True,False,5873.2,0.0,Low
RISK001551,sales_revenue,68612.35,18,Not Applicable,False,False,0,True,False,12350.22,0.0,Low
RISK001552,motor_vehicle,8482.57,28,Blocked,False,False,31,True,False,2375.12,1586.31,Low
RISK001553,capital_goods,191624.12,18,Eligible,True,False,13,True,False,34492.34,871.13,Low
RISK001554,exempt_non_gst,62253.69,exempt,Not Applicable,False,False,115,True,False,0.0,5750.0,Medium
RISK001555,bank_charges,34358.67,18,Eligible,True,False,0,True,False,6184.56,0.0,Low
RISK001556,capital_goods,36247.66,18,Eligible,False,False,0,True,False,6524.58,0.0,Low
RISK001557,food_catering,130000,5,Blocked,True,True,0,True,True,6500.0,10000.0,Medium
RISK001558,exempt_non_gst,57681.7,exempt,Not Applicable,True,False,88,True,False,0.0,4400.0,Medium
RISK001559,exempt_non_gst,125114.07,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001560,employee_insurance,9013.78,18,Blocked,False,False,0,True,False,1622.48,0.0,Low
RISK001561,club_membership,2084.62,18,Blocked,False,False,0,True,False,375.23,0.0,Low
RISK001562,capital_goods,44998.73,18,Eligible,False,False,45,True,False,8099.77,2429.75,Medium
RISK001563,exempt_non_gst,93238.17,exempt,Not Applicable,True,False,118,False,False,0.0,6400.0,Medium
RISK001564,motor_vehicle,40294.46,28,Blocked,True,True,0,False,False,11282.45,10500.0,Medium
RISK001565,works_contract,148386.31,18,Blocked,True,True,0,True,False,26709.54,10000.0,Medium
RISK001566,input_services,128223.17,18,Eligible,True,False,0,True,False,23080.17,0.0,Low
RISK001567,sales_revenue,72617.81,18,Not Applicable,True,False,0,True,False,13071.21,0.0,Low
RISK001568,sales_revenue,136892.45,18,Not Applicable,True,False,11,True,False,24640.64,683.67,Low
RISK001569,capital_goods,60018.19,18,Eligible,False,False,68,True,False,10803.27,3762.28,Medium
RISK001570,input_services,166194.54,18,Eligible,True,False,44,False,False,29915.02,3349.11,Medium
RISK001571,rent,70180.61,18,Eligible,True,False,0,True,False,12632.51,0.0,Low
RISK001572,works_contract,87638.41,18,Blocked,False,False,106,True,False,15774.91,6124.62,Medium
RISK001573,employee_travel,40112.72,5,Blocked,False,False,19,True,False,2005.64,968.79,Low
RISK001574,works_contract,148695.85,18,Blocked,False,False,0,True,False,26765.25,0.0,Low
RISK001575,input_services,100139.41,18,Eligible,True,False,87,True,False,18025.09,5123.35,Medium
RISK001576,purchase_goods,197653.6,18,Eligible,False,False,82,True,False,35577.65,5538.7,Medium
RISK001577,capital_goods,7778.95,18,Eligible,False,False,0,True,False,1400.21,0.0,Low
RISK001578,employee_travel,76000,5,Blocked,True,True,87,True,True,3800.0,14513.04,Medium
RISK001579,exempt_non_gst,73076.99,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001580,food_catering,129957.88,5,Blocked,True,True,0,True,False,6497.89,10000.0,Medium
RISK001581,club_membership,194827.0,18,Blocked,True,True,59,True,False,35068.86,13970.36,Medium
RISK001582,employee_travel,32950.1,5,Blocked,True,True,0,True,False,1647.51,10000.0,Medium
RISK001583,employee_insurance,57008.05,18,Blocked,True,True,110,True,False,10261.45,16056.65,High
RISK001584,exempt_non_gst,21210.5,exempt,Not Applicable,True,False,53,True,False,0.0,2650.0,Medium
RISK001585,employee_travel,185000,5,Blocked,True,True,0,True,True,9250.0,10000.0,Medium
RISK001586,utilities,170415.2,18,Eligible,True,False,71,True,False,30674.74,4624.04,Medium
RISK001587,food_catering,190135.02,5,Blocked,True,True,60,True,False,9506.75,13281.3,Medium
RISK001588,works_contract,157034.72,18,Blocked,True,True,101,True,False,28266.25,16457.89,High
RISK001589,employee_insurance,53000,18,Blocked,False,False,54,True,True,9540.0,2954.05,Medium
RISK001590,motor_vehicle,7018.58,28,Blocked,True,True,108,True,False,1965.2,15504.67,High
RISK001591,employee_travel,63835.46,5,Blocked,True,True,56,True,False,3191.77,12888.15,Medium
RISK001592,rent,123445.45,18,Eligible,True,False,0,False,False,22220.18,500.0,Low
RISK001593,employee_insurance,78387.13,18,Blocked,False,False,0,True,False,14109.68,0.0,Low
RISK001594,rent,20365.8,18,Eligible,False,False,0,True,False,3665.84,0.0,Low
RISK001595,exempt_non_gst,152553.29,exempt,Not Applicable,False,False,21,False,False,0.0,1550.0,Low
RISK001596,capital_goods,5615.23,18,Eligible,True,False,20,True,False,1010.74,1009.97,Low
RISK001597,capital_goods,114572.87,18,Eligible,True,False,59,True,False,20623.12,3550.05,Medium
RISK001598,input_services,48324.52,18,Eligible,False,False,0,True,False,8698.41,0.0,Low
RISK001599,sales_revenue,161515.93,18,Not Applicable,True,False,0,True,False,29072.87,0.0,Low
RISK001600,input_services,125673.88,18,Eligible,True,False,14,True,False,22621.3,856.18,Low
RISK001601,capital_goods,21861.79,18,Eligible,True,False,12,True,False,3935.12,623.29,Low
RISK001602,exempt_non_gst,41990.5,exempt,Not Applicable,True,False,53,True,False,0.0,2650.0,Medium
RISK001603,capital_goods,42454.05,18,Eligible,True,False,82,False,False,7641.73,4909.02,Medium
RISK001604,input_services,60000,18,Eligible,False,False,81,True,True,10800.0,4481.41,Medium
RISK001605,bank_charges,198751.05,18,Eligible,True,False,70,True,False,35775.19,4734.98,Medium
RISK001606,utilities,185353.34,18,Eligible,True,False,0,True,False,33363.6,0.0,Low
RISK001607,input_services,43653.15,18,Eligible,True,False,4,True,False,7857.57,215.5,Low
RISK001608,works_contract,138474.54,18,Blocked,True,True,0,True,False,24925.42,10000.0,Medium
RISK001609,works_contract,110523.67,18,Blocked,True,True,64,True,False,19894.26,13827.9,Medium
RISK001610,rent,50393.58,18,Eligible,True,False,92,True,False,9070.84,5011.54,Medium
RISK001611,employee_travel,158734.07,5,Blocked,True,True,0,True,False,7936.7,10000.0,Medium
RISK001612,motor_vehicle,176630.04,28,Blocked,True,True,105,True,False,49456.41,17810.89,High
RISK001613,motor_vehicle,86000,28,Blocked,True,True,0,True,True,24080.0,10000.0,Medium
RISK001614,input_services,177945.21,18,Eligible,False,False,0,True,False,32030.14,0.0,Low
RISK001615,employee_insurance,190100.43,18,Blocked,True,True,0,True,False,34218.08,10000.0,Medium
RISK001616,motor_vehicle,158283.83,28,Blocked,True,True,0,True,False,44319.47,10000.0,Medium
RISK001617,sales_revenue,63233.35,18,Not Applicable,True,False,92,True,False,11382.0,5116.4,Medium
RISK001618,sales_revenue,64651.47,18,Not Applicable,True,False,0,True,False,11637.26,0.0,Low
RISK001619,rent,21032.58,18,Eligible,True,False,114,True,False,3785.86,5912.84,Medium
RISK001620,employee_travel,178586.47,5,Blocked,True,True,41,True,False,8929.32,12230.54,Medium
RISK001621,purchase_goods,160643.68,18,Eligible,True,False,54,True,False,28915.86,3470.03,Medium
RISK001622,employee_travel,65711.51,5,Blocked,True,True,37,True,False,3285.58,11909.95,Medium
RISK001623,employee_travel,197596.98,5,Blocked,False,False,0,True,False,9879.85,0.0,Low
RISK001624,club_membership,183647.88,18,Blocked,True,True,9,True,False,33056.62,10596.72,Medium
RISK001625,motor_vehicle,144789.11,28,Blocked,True,True,52,True,False,40540.95,13639.63,Medium
RISK001626,food_catering,122657.97,5,Blocked,True,True,59,True,False,6132.9,13128.44,Medium
RISK001627,capital_goods,168693.59,18,Eligible,False,False,0,True,False,30364.85,0.0,Low
RISK001628,input_services,21474.57,18,Eligible,True,False,56,True,False,3865.42,2906.75,Medium
RISK001629,works_contract,180504.16,18,Blocked,True,True,1,False,False,32490.75,10566.02,Medium
RISK001630,utilities,176722.21,18,Eligible,True,False,0,True,False,31810.0,0.0,Low
RISK001631,works_contract,122743.75,18,Blocked,False,False,0,True,False,22093.88,0.0,Low
RISK001632,food_catering,24420.33,5,Blocked,True,True,0,True,False,1221.02,10000.0,Medium
RISK001633,motor_vehicle,127562.28,28,Blocked,True,True,0,True,False,35717.44,10000.0,Medium
RISK001634,food_catering,195281.72,5,Blocked,True,True,29,True,False,9764.09,11589.64,Medium
RISK001635,works_contract,17017.46,18,Blocked,True,True,85,True,False,3063.14,14378.4,Medium
RISK001636,works_contract,16064.34,18,Blocked,False,False,0,True,False,2891.58,0.0,Low
RISK001637,exempt_non_gst,77319.51,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001638,club_membership,171762.54,18,Blocked,False,False,0,True,False,30917.26,0.0,Low
RISK001639,club_membership,21579.26,18,Blocked,True,True,50,False,False,3884.27,13095.78,Medium
RISK001640,club_membership,41002.64,18,Blocked,True,True,0,True,False,7380.48,10000.0,Medium
RISK001641,exempt_non_gst,115659.84,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001642,purchase_goods,178872.56,18,Eligible,True,False,0,True,False,32197.06,0.0,Low
RISK001643,utilities,24106.08,18,Eligible,True,False,0,True,False,4339.09,0.0,Low
RISK001644,motor_vehicle,101831.4,28,Blocked,True,True,0,True,False,28512.79,10000.0,Medium
RISK001645,works_contract,185639.98,18,Blocked,True,True,0,True,False,33415.2,10000.0,Medium
RISK001646,employee_travel,98976.44,5,Blocked,True,True,83,True,False,4948.82,14352.56,Medium
RISK001647,capital_goods,11100.99,18,Eligible,True,False,0,True,False,1998.18,0.0,Low
RISK001648,rent,176578.76,18,Eligible,True,False,0,True,False,31784.18,0.0,Low
RISK001649,exempt_non_gst,175965.77,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001650,utilities,141317.74,18,Eligible,True,False,0,True,False,25437.19,0.0,Low
RISK001651,employee_travel,95613.29,5,Blocked,True,True,31,True,False,4780.66,11623.09,Medium
RISK001652,input_services,37875.21,18,Eligible,False,False,0,True,False,6817.54,0.0,Low
RISK001653,bank_charges,4654.96,18,Eligible,False,False,22,True,False,837.89,1109.09,Low
RISK001654,employee_travel,70752.66,5,Blocked,True,True,0,True,False,3537.63,10000.0,Medium
RISK001655,purchase_goods,163875.82,18,Eligible,True,False,107,True,False,29497.65,6906.51,Medium
RISK001656,sales_revenue,29743.3,18,Not Applicable,True,False,0,True,False,5353.79,0.0,Low
RISK001657,works_contract,70000,18,Blocked,True,True,33,True,True,12600.0,11855.05,Medium
RISK001658,bank_charges,60576.24,18,Eligible,True,False,0,True,False,10903.72,0.0,Low
RISK001659,exempt_non_gst,119350.84,exempt,Not Applicable,True,False,94,True,False,0.0,4700.0,Medium
RISK001660,motor_vehicle,171324.97,28,Blocked,True,True,0,True,False,47970.99,10000.0,Medium
RISK001661,works_contract,139313.31,18,Blocked,True,True,0,True,False,25076.4,10000.0,Medium
RISK001662,motor_vehicle,127927.38,28,Blocked,False,False,87,True,False,35819.67,5886.81,Medium
RISK001663,club_membership,35402.97,18,Blocked,False,False,0,True,False,6372.53,0.0,Low
RISK001664,utilities,62210.0,18,Eligible,True,False,0,True,False,11197.8,0.0,Low
RISK001665,motor_vehicle,159168.91,28,Blocked,True,True,45,True,False,44567.29,13239.03,Medium
RISK001666,food_catering,185482.99,5,Blocked,True,True,67,False,False,9274.15,14156.43,Medium
RISK001667,employee_insurance,32940.06,18,Blocked,True,True,0,True,False,5929.21,10000.0,Medium
RISK001668,rent,56961.95,18,Eligible,True,False,0,True,False,10253.15,0.0,Low
RISK001669,employee_insurance,166904.96,18,Blocked,True,True,0,True,False,30042.89,10000.0,Medium
RISK001670,club_membership,133232.54,18,Blocked,False,False,0,True,False,23981.86,0.0,Low
RISK001671,works_contract,39747.12,18,Blocked,True,True,0,True,False,7154.48,10000.0,Medium
RISK001672,bank_charges,50121.34,18,Eligible,True,False,0,True,False,9021.84,0.0,Low
RISK001673,utilities,184078.73,18,Eligible,True,False,0,True,False,33134.17,0.0,Low
RISK001674,sales_revenue,115844.4,18,Not Applicable,True,False,0,True,False,20851.99,0.0,Low
RISK001675,utilities,61346.72,18,Eligible,True,False,60,True,False,11042.41,3326.73,Medium
RISK001676,exempt_non_gst,87660.12,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001677,works_contract,71833.02,18,Blocked,True,True,0,False,False,12929.94,10500.0,Medium
RISK001678,club_membership,5771.21,18,Blocked,False,False,0,True,False,1038.82,0.0,Low
RISK001679,sales_revenue,48907.81,18,Not Applicable,True,False,0,True,False,8803.41,0.0,Low
RISK001680,utilities,11180.44,18,Eligible,False,False,0,True,False,2012.48,0.0,Low
RISK001681,sales_revenue,175044.72,18,Not Applicable,True,False,0,True,False,31508.05,0.0,Low
RISK001682,employee_insurance,21856.26,18,Blocked,True,True,73,True,False,3934.13,13791.63,Medium
RISK001683,purchase_goods,24727.81,18,Eligible,True,False,0,True,False,4451.01,0.0,Low
RISK001684,club_membership,29258.3,18,Blocked,False,False,0,True,False,5266.49,0.0,Low
RISK001685,exempt_non_gst,31377.71,exempt,Not Applicable,True,False,120,True,False,0.0,6000.0,Medium
RISK001686,works_contract,40539.62,18,Blocked,True,True,0,True,False,7297.13,10000.0,Medium
RISK001687,rent,41256.58,18,Eligible,True,False,57,True,False,7426.18,3058.75,Medium
RISK001688,utilities,81209.19,18,Eligible,False,False,108,True,False,14617.65,6178.54,Medium
RISK001689,employee_travel,136000,5,Blocked,False,False,56,True,True,6800.0,2987.79,Medium
RISK001690,input_services,163800.75,18,Eligible,True,False,0,True,False,29484.13,0.0,Low
RISK001691,food_catering,96353.06,5,Blocked,True,True,0,True,False,4817.65,10000.0,Medium
RISK001692,utilities,78542.25,18,Eligible,True,False,0,True,False,14137.6,0.0,Low
RISK001693,purchase_goods,57000,18,Eligible,True,False,0,True,True,10260.0,0.0,Low
RISK001694,employee_insurance,178697.58,18,Blocked,True,True,0,False,False,32165.56,10500.0,Medium
RISK001695,food_catering,176543.63,5,Blocked,True,True,0,True,False,8827.18,10000.0,Medium
RISK001696,exempt_non_gst,100889.52,exempt,Not Applicable,True,False,50,True,False,0.0,2500.0,Medium
RISK001697,input_services,70697.47,18,Eligible,False,False,0,True,False,12725.54,0.0,Low
RISK001698,utilities,157099.71,18,Eligible,True,False,9,False,False,28277.95,1075.51,Low
RISK001699,motor_vehicle,192529.72,28,Blocked,True,True,0,True,False,53908.32,10000.0,Medium
RISK001700,employee_insurance,105324.06,18,Blocked,True,True,0,False,False,18958.33,10500.0,Medium
RISK001701,employee_travel,166062.31,5,Blocked,True,True,0,True,False,8303.12,10000.0,Medium
RISK001702,employee_insurance,21690.98,18,Blocked,False,False,0,True,False,3904.38,0.0,Low
RISK001703,sales_revenue,183495.02,18,Not Applicable,False,False,0,False,False,33029.1,500.0,Low
RISK001704,motor_vehicle,151284.87,28,Blocked,True,True,0,True,False,42359.76,10000.0,Medium
RISK001705,exempt_non_gst,150000,exempt,Not Applicable,True,False,0,True,True,0.0,0.0,Low
RISK001706,input_services,64571.26,18,Eligible,True,False,0,False,False,11622.83,500.0,Low
RISK001707,rent,39545.73,18,Eligible,True,False,29,True,False,7118.23,1551.8,Low
RISK001708,exempt_non_gst,105941.63,exempt,Not Applicable,False,False,0,True,False,0.0,0.0,Low
RISK001709,capital_goods,41106.15,18,Eligible,False,False,47,True,False,7399.11,2521.5,Medium
RISK001710,exempt_non_gst,14857.04,exempt,Not Applicable,True,False,117,True,False,0.0,5850.0,Medium
RISK001711,rent,166564.38,18,Eligible,True,False,0,True,False,29981.59,0.0,Low
RISK001712,club_membership,170757.61,18,Blocked,False,False,0,True,False,30736.37,0.0,Low
RISK001713,employee_travel,16089.69,5,Blocked,False,False,0,True,False,804.48,0.0,Low
RISK001714,employee_travel,108337.34,5,Blocked,True,True,38,False,False,5416.87,12501.51,Medium
RISK001715,works_contract,71902.09,18,Blocked,False,False,0,True,False,12942.38,0.0,Low
RISK001716,rent,171000,18,Eligible,False,False,0,True,True,30780.0,0.0,Low
RISK001717,works_contract,178000,18,Blocked,True,True,34,True,True,32040.0,12237.22,Medium
RISK001718,motor_vehicle,52545.78,28,Blocked,True,True,18,True,False,14712.82,11030.6,Medium
RISK001719,bank_charges,184872.77,18,Eligible,True,False,31,True,False,33277.1,2058.73,Medium
RISK001720,employee_travel,181000,5,Blocked,False,False,5,True,True,9050.0,272.32,Low
RISK001721,motor_vehicle,119830.45,28,Blocked,True,True,0,True,False,33552.53,10000.0,Medium
RISK001722,utilities,144804.29,18,Eligible,True,False,0,True,False,26064.77,0.0,Low
RISK001723,food_catering,61000,5,Blocked,False,False,3,False,True,3050.0,654.51,Low
RISK001724,sales_revenue,162000,18,Not Applicable,True,False,88,True,True,29160.0,5665.46,Medium
RISK001725,food_catering,10902.01,5,Blocked,False,False,56,True,False,545.1,2815.05,Medium
RISK001726,capital_goods,87871.59,18,Eligible,False,False,48,True,False,15816.89,2774.41,Medium
RISK001727,purchase_goods,48014.96,18,Eligible,True,False,0,True,False,8642.69,0.0,Low
RISK001728,sales_revenue,158739.58,18,Not Applicable,True,False,2,True,False,28573.12,128.18,Low
RISK001729,purchase_goods,15784.03,18,Eligible,True,False,0,True,False,2841.13,0.0,Low
RISK001730,employee_insurance,178139.73,18,Blocked,False,False,0,True,False,32065.15,0.0,Low
RISK001731,employee_insurance,15822.36,18,Blocked,True,True,0,True,False,2848.02,10000.0,Medium
RISK001732,bank_charges,179579.22,18,Eligible,False,False,0,True,False,32324.26,0.0,Low
RISK001733,club_membership,58890.34,18,Blocked,True,True,0,True,False,10600.26,10000.0,Medium
RISK001734,club_membership,21323.45,18,Blocked,True,True,0,False,False,3838.22,10500.0,Medium
RISK001735,capital_goods,41109.21,18,Eligible,True,False,30,True,False,7399.66,1609.47,Low
RISK001736,capital_goods,74791.8,18,Eligible,False,False,0,False,False,13462.52,500.0,Low
RISK001737,employee_insurance,152956.3,18,Blocked,False,False,0,True,False,27532.13,0.0,Low
RISK001738,employee_travel,77143.24,5,Blocked,False,False,0,True,False,3857.16,0.0,Low
RISK001739,food_catering,4260.27,5,Blocked,True,True,0,True,False,213.01,10000.0,Medium
RISK001740,employee_insurance,86501.45,18,Blocked,True,True,0,True,False,15570.26,10000.0,Medium
RISK001741,purchase_goods,182055.77,18,Eligible,False,False,0,True,False,32770.04,0.0,Low
RISK001742,sales_revenue,118396.25,18,Not Applicable,False,False,0,True,False,21311.33,0.0,Low
RISK001743,motor_vehicle,156631.23,28,Blocked,False,False,104,True,False,43856.74,7449.31,Medium
RISK001744,works_contract,186528.3,18,Blocked,True,True,69,True,False,33575.09,14592.47,Medium
RISK001745,employee_travel,153917.96,5,Blocked,True,True,60,True,False,7695.9,13227.71,Medium
RISK001746,input_services,181588.66,18,Eligible,True,False,36,True,False,32685.96,2380.29,Medium
RISK001747,club_membership,59517.07,18,Blocked,True,True,0,True,False,10713.07,10000.0,Medium
RISK001748,utilities,156594.04,18,Eligible,False,False,16,True,False,28186.93,1022.41,Low
RISK001749,exempt_non_gst,53271.25,exempt,Not Applicable,True,False,0,True,False,0.0,0.0,Low
RISK001750,bank_charges,96301.48,18,Eligible,False,False,0,True,False,17334.27,0.0,Low
RISK001751,utilities,179460.33,18,Eligible,True,False,57,True,False,32302.86,3758.02,Medium
RISK001752,utilities,52278.39,18,Eligible,True,False,0,True,False,9410.11,0.0,Low
RISK001753,employee_insurance,10391.15,18,Blocked,True,True,0,True,False,1870.41,10000.0,Medium
RISK001754,employee_travel,63808.22,5,Blocked,True,True,0,False,False,3190.41,10500.0,Medium
RISK001755,utilities,3715.58,18,Eligible,False,False,70,True,False,668.8,3523.09,Medium
RISK001756,bank_charges,22278.11,18,Eligible,True,False,0,True,False,4010.06,0.0,Low
RISK001757,employee_travel,74586.19,5,Blocked,False,False,0,True,False,3729.31,0.0,Low
RISK001758,input_services,5426.57,18,Eligible,True,False,0,False,False,976.78,500.0,Low
RISK001759,bank_charges,94401.66,18,Eligible,False,False,21,True,False,16992.3,1225.98,Low
RISK001760,input_services,182418.6,18,Eligible,True,False,104,True,False,32835.35,6884.05,Medium
RISK001761,works_contract,101882.36,18,Blocked,True,True,0,True,False,18338.82,10000.0,Medium
RISK001762,purchase_goods,132000,18,Eligible,True,False,84,True,True,23760.0,5184.25,Medium
RISK001763,rent,113297.78,18,Eligible,False,False,94,True,False,20393.6,5645.37,Medium
RISK001764,exempt_non_gst,175756.68,exempt,Not Applicable,False,False,85,True,False,0.0,4250.0,Medium
RISK001765,utilities,39407.21,18,Eligible,True,False,43,True,False,7093.3,2300.42,Medium
RISK001766,bank_charges,46562.7,18,Eligible,True,False,89,True,False,8381.29,4817.86,Medium
RISK001767,motor_vehicle,72695.29,28,Blocked,True,True,0,False,False,20354.68,10500.0,Medium
RISK001768,employee_travel,46454.79,5,Blocked,False,False,0,True,False,2322.74,0.0,Low
RISK001769,club_membership,49366.31,18,Blocked,False,False,86,True,False,8885.94,4676.86,Medium
RISK001770,utilities,68643.57,18,Eligible,True,False,0,True,False,12355.84,0.0,Low
RISK001771,food_catering,126709.64,5,Blocked,False,False,113,True,False,6335.48,6003.05,Medium
RISK001772,motor_vehicle,53043.54,28,Blocked,True,True,96,True,False,14852.19,15503.14,High
RISK001773,exempt_non_gst,86568.26,exempt,Not Applicable,True,False,17,True,False,0.0,850.0,Low
RISK001774,motor_vehicle,180899.95,28,Blocked,True,True,0,True,False,50651.99,10000.0,Medium
RISK001775,capital_goods,67693.25,18,Eligible,False,False,0,True,False,12184.78,0.0,Low
RISK001776,works_contract,9524.92,18,Blocked,False,False,0,True,False,1714.49,0.0,Low
RISK001777,food_catering,148269.15,5,Blocked,True,True,90,True,False,7413.46,14829.04,Medium
RISK001778,sales_revenue,118000,18,Not Applicable,False,False,0,True,True,21240.0,0.0,Low
RISK001779,employee_travel,74289.84,5,Blocked,True,True,0,True,False,3714.49,10000.0,Medium
RISK001780,employee_travel,56000,5,Blocked,False,False,0,True,True,2800.0,0.0,Low
RISK001781,club_membership,179511.67,18,Blocked,True,True,55,True,False,32312.1,13626.41,Medium
RISK001782,sales_revenue,36093.95,18,Not Applicable,True,False,95,False,False,6496.91,5554.38,Medium
RISK001783,motor_vehicle,104067.43,28,Blocked,True,True,13,True,False,29138.88,10836.81,Medium
RISK001784,utilities,55132.78,18,Eligible,True,False,37,False,False,9923.9,2531.08,Medium
RISK001785,employee_travel,150817.03,5,Blocked,False,False,19,True,False,7540.85,1020.66,Low
RISK001786,club_membership,151095.52,18,Blocked,True,True,115,True,False,27197.19,17292.42,High
RISK001787,purchase_goods,97929.0,18,Eligible,False,False,0,True,False,17627.22,0.0,Low
RISK001788,motor_vehicle,146551.84,28,Blocked,True,True,38,False,False,41034.52,13168.98,Medium
RISK001789,exempt_non_gst,24428.15,exempt,Not Applicable,False,False,0,True,False,0.0,0.0,Low
RISK001790,utilities,146460.93,18,Eligible,True,False,0,True,False,26362.97,0.0,Low
RISK001791,works_contract,15332.89,18,Blocked,True,True,0,True,False,2759.92,10000.0,Medium
RISK001792,employee_insurance,155520.59,18,Blocked,False,False,0,False,False,27993.71,500.0,Low
RISK001793,works_contract,158942.38,18,Blocked,True,True,85,True,False,28609.63,15449.25,High
RISK001794,employee_insurance,125643.37,18,Blocked,True,True,112,False,False,22615.81,17349.14,High
RISK001795,utilities,94288.02,18,Eligible,True,False,0,True,False,16971.84,0.0,Low
RISK001796,employee_insurance,175234.86,18,Blocked,False,False,96,True,False,31542.27,6293.29,Medium
RISK001797,food_catering,111768.56,5,Blocked,True,True,0,True,False,5588.43,10000.0,Medium
RISK001798,motor_vehicle,126389.76,28,Blocked,True,True,0,True,False,35389.13,10000.0,Medium
RISK001799,utilities,168218.02,18,Eligible,False,False,63,True,False,30279.24,4090.73,Medium
RISK001800,bank_charges,108910.96,18,Eligible,True,False,0,False,False,19603.97,500.0,Low
RISK001801,sales_revenue,57810.64,18,Not Applicable,False,False,0,True,False,10405.92,0.0,Low
RISK001802,food_catering,191284.95,5,Blocked,True,True,0,True,False,9564.25,10000.0,Medium
RISK001803,food_catering,168104.11,5,Blocked,False,False,88,True,False,8405.21,4764.76,Medium
RISK001804,club_membership,43413.68,18,Blocked,False,False,0,True,False,7814.46,0.0,Low
RISK001805,employee_insurance,63864.86,18,Blocked,True,True,0,True,False,11495.67,10000.0,Medium
RISK001806,utilities,97358.33,18,Eligible,True,False,6,True,False,17524.5,351.85,Low
RISK001807,employee_travel,175186.58,5,Blocked,True,True,15,False,False,8759.33,11314.8,Medium
RISK001808,bank_charges,26278.46,18,Eligible,True,False,3,True,False,4730.12,157.0,Low
RISK001809,works_contract,66990.97,18,Blocked,True,True,9,True,False,12058.37,10503.52,Medium
RISK001810,bank_charges,107326.8,18,Eligible,False,False,51,True,False,19318.82,3035.88,Medium
RISK001811,sales_revenue,32700.13,18,Not Applicable,True,False,0,True,False,5886.02,0.0,Low
RISK001812,purchase_goods,7696.96,18,Eligible,True,False,14,True,False,1385.45,709.57,Low
RISK001813,purchase_goods,31810.63,18,Eligible,True,False,0,True,False,5725.91,0.0,Low
RISK001814,utilities,150108.12,18,Eligible,False,False,0,True,False,27019.46,0.0,Low
RISK001815,utilities,172465.75,18,Eligible,True,False,0,True,False,31043.83,0.0,Low
RISK001816,purchase_goods,3440.99,18,Eligible,False,False,20,True,False,619.38,1006.11,Low
RISK001817,motor_vehicle,39259.67,28,Blocked,True,True,0,True,False,10992.71,10000.0,Medium
RISK001818,purchase_goods,60779.72,18,Eligible,True,False,0,False,False,10940.35,500.0,Low
RISK001819,motor_vehicle,58602.11,28,Blocked,True,True,72,True,False,16408.59,14182.62,Medium
RISK001820,works_contract,106874.18,18,Blocked,True,True,0,True,False,19237.35,10000.0,Medium
RISK001821,bank_charges,153000,18,Eligible,False,False,0,True,True,27540.0,0.0,Low
RISK001822,sales_revenue,46807.05,18,Not Applicable,True,False,83,True,False,8425.27,4494.86,Medium
RISK001823,employee_insurance,195175.58,18,Blocked,True,True,0,True,False,35131.6,10000.0,Medium
RISK001824,rent,17235.81,18,Eligible,True,False,67,True,False,3102.45,3452.51,Medium
RISK001825,rent,12257.13,18,Eligible,True,False,0,True,False,2206.28,0.0,Low
RISK001826,purchase_goods,64627.87,18,Eligible,True,False,0,True,False,11633.02,0.0,Low
RISK001827,sales_revenue,112700.69,18,Not Applicable,True,False,0,False,False,20286.12,500.0,Low
